station,date,N2_s2,rmm1,rmm2,phase,amplitude,group
PSM00091408,1980-10-03,0.00011123835453383178,-0.0781326964,0.0994333997,7.0,0.126458,6-7
PSM00091408,1980-10-04,8.82113459434006e-05,-0.20462,-0.32168999,2.0,0.38124701,2-3
PSM00091408,1980-10-05,0.0001252445530820256,-0.47411999,-0.74457002,2.0,0.88271499,2-3
PSM00091408,1980-10-06,0.00012072923212735112,-0.53301001,-0.89305001,2.0,1.04001,2-3
PSM00091408,1980-10-07,0.00011719965228835419,-0.53792,-0.79764003,2.0,0.96207702,2-3
PSM00091408,1980-10-08,0.00011436834309355125,-0.67401999,-0.85255998,2.0,1.08682,2-3
PSM00091408,1980-10-09,0.00010280695439664164,-0.61607999,-0.95271999,2.0,1.13456,2-3
PSM00091408,1980-10-10,0.00010086287732008092,-0.46566001,-0.79220003,2.0,0.91892302,2-3
PSM00091408,1980-10-11,0.00012771234649277765,-0.00488684,-0.90114999,2.0,0.90116698,2-3
PSM00091408,1980-10-12,0.00011427583229475423,0.20379101,-0.97811002,3.0,0.999116,2-3
PSM00091408,1980-10-13,0.00011357356823379833,0.159319,-1.11212,3.0,1.1234699,2-3
PSM00091408,1980-10-14,9.029358133321651e-05,0.144988,-1.26621,3.0,1.27449,2-3
PSM00091408,1980-10-15,9.446833549359035e-05,0.23463,-1.26864,3.0,1.29015,2-3
PSM00091408,1980-10-16,0.00015441377924937125,0.42379299,-0.90161002,3.0,0.99624503,2-3
PSM00091408,1980-10-17,0.00010499585132064154,0.90380299,-0.42893001,4.0,1.00042,4-5
PSM00091408,1980-10-18,0.00011607193003600156,1.1586,-0.17254999,4.0,1.17138,4-5
PSM00091408,1980-10-19,0.00015022289956043784,1.27659,0.0645987988,5.0,1.2782201,4-5
PSM00091408,1980-10-20,0.0001495691773804932,1.35998,0.33773699,5.0,1.4012901,4-5
PSM00091408,1980-10-21,0.00014349914460764024,1.32253,0.70316899,5.0,1.49784,4-5
PSM00091408,1980-10-22,0.00013826606313010117,1.40755,0.56848103,5.0,1.51802,4-5
PSM00091408,1980-10-23,0.00019958098552347358,1.57102,0.772506,5.0,1.75067,4-5
PSM00091408,1980-10-24,0.00014921407586401288,1.57977,1.01818,5.0,1.87946,4-5
PSM00091408,1980-10-25,0.00012777864942722518,1.43969,1.03462,5.0,1.77289,4-5
PSM00091408,1980-10-26,0.00017479891770126675,1.23518,1.12336,5.0,1.66961,4-5
PSM00091408,1980-10-27,8.760577869731874e-05,0.69629103,1.14832,6.0,1.34293,6-7
PSM00091408,1980-10-28,9.695313474489756e-05,0.440193,1.28254,6.0,1.35598,6-7
PSM00091408,1980-10-29,0.00011370597469748974,0.0591489002,1.10384,6.0,1.10543,6-7
PSM00091408,1980-10-30,0.0001117872862668281,-0.0875874013,0.94206297,7.0,0.94612598,6-7
PSM00091408,1980-10-31,0.00013081628255451778,-0.1096,0.97829199,7.0,0.98441303,6-7
PSM00091408,1980-11-01,0.00011270905848054634,-0.2262,0.89160001,7.0,0.919846,6-7
PSM00091408,1980-11-02,0.00012232229789218383,-0.24392,0.73641801,7.0,0.77576202,6-7
PSM00091408,1980-11-03,9.796021396752235e-05,-0.39017001,0.65874702,7.0,0.76562601,6-7
PSM00091408,1980-11-04,0.00013629956822016538,-0.60968,0.74760801,7.0,0.96468902,6-7
PSM00091408,1980-11-05,8.289941214408016e-05,-0.78672999,0.47894001,8.0,0.92104399,1-8
PSM00091408,1980-11-06,0.00015113259543420306,-0.55650002,0.20845599,8.0,0.59425801,1-8
PSM00091408,1980-11-07,0.0001404924325262765,-0.50985003,0.16994201,8.0,0.53742802,1-8
PSM00091408,1980-11-08,0.0001216396212391818,-0.58889002,0.30762899,8.0,0.66440099,1-8
PSM00091408,1980-11-09,0.00015013665122145942,-0.89337999,0.0472686999,8.0,0.89463401,1-8
PSM00091408,1980-11-10,7.718286862522204e-05,-1.11971,-0.2287,1.0,1.14283,1-8
PSM00091408,1980-11-11,0.00013409320043381107,-1.06319,-0.61201,1.0,1.22675,1-8
PSM00091408,1980-11-12,0.00010814976846040554,-0.91552001,-0.83126998,1.0,1.2366101,1-8
PSM00091408,1980-11-13,0.00014723634236168476,-0.78773999,-0.89367998,2.0,1.1913,2-3
PSM00091408,1980-11-14,0.00012026344514374695,-0.70279002,-1.10674,2.0,1.31102,2-3
PSM00091408,1980-11-15,0.00012919692092098778,-0.43061,-1.17247,2.0,1.24904,2-3
PSM00091408,1980-11-16,0.00013163737836783724,-0.0998637006,-1.22803,2.0,1.23209,2-3
PSM00091408,1980-11-17,0.00011377175252596437,-0.14022,-1.07218,2.0,1.08131,2-3
PSM00091408,1980-11-18,0.00011858313287219922,-0.10346,-0.89016998,2.0,0.89615899,2-3
PSM00091408,1980-11-19,0.00011194879292568371,-0.076403603,-0.77881002,2.0,0.78254801,2-3
PSM00091408,1980-11-20,0.0001294643044480581,0.140754,-0.72877997,3.0,0.74224502,2-3
PSM00091408,1980-11-21,0.00012135924409946434,0.49458799,-0.62230003,3.0,0.79490602,2-3
PSM00091408,1980-11-22,0.00012812669396699718,0.47954199,-0.32624999,4.0,0.57999998,4-5
PSM00091408,1980-11-23,9.616491375061583e-05,0.206421,-0.25443,3.0,0.32763401,2-3
PSM00091408,1980-11-24,9.704254740116109e-05,0.0516294986,-0.00624922011,4.0,0.0520064011,4-5
PSM00091408,1980-11-25,0.00013741514096700377,0.0666218027,0.22010399,6.0,0.229965,6-7
PSM00091408,1980-11-26,0.00011701630428766911,-0.22419,0.219127,8.0,0.313492,1-8
PSM00091408,1980-11-28,8.423762468315656e-05,-0.61242002,-0.0525830984,1.0,0.61467201,1-8
PSM00091408,1980-11-29,0.00011605321980100693,-0.44494,-0.25292999,1.0,0.51180899,1-8
PSM00091408,1980-12-03,7.745199701384967e-05,0.166464,-0.44929999,3.0,0.479148,2-3
PSM00091408,1980-12-04,0.00016965189964832688,0.29083601,-0.33706999,3.0,0.445196,2-3
PSM00091408,1980-12-05,0.00012200232395165088,0.27260801,-0.22494,4.0,0.35343301,4-5
PSM00091408,1980-12-06,7.938811713543444e-05,0.34308299,-0.18691,4.0,0.39069301,4-5
PSM00091408,1980-12-07,0.0001063516850710508,0.42058301,-0.0108364001,4.0,0.42072201,4-5
PSM00091408,1980-12-08,8.811130248605999e-05,0.46231899,-0.0170236006,4.0,0.462632,4-5
PSM00091408,1980-12-09,9.235337248637572e-05,0.26081601,-0.19988,4.0,0.32859701,4-5
PSM00091408,1980-12-10,9.791399985355268e-05,0.128784,-0.36449,3.0,0.38656801,2-3
PSM00091408,1980-12-11,0.0001106698154422471,0.0293313004,-0.42478999,3.0,0.42580101,2-3
PSM00091408,1980-12-12,9.999605794974113e-05,-0.0804165006,-0.41993001,2.0,0.42755899,2-3
PSM00091408,1980-12-13,0.0001280034395887701,-0.0192750003,-0.18520001,2.0,0.186197,2-3
PSM00091408,1980-12-14,0.00014370626929444746,-0.14703,-0.16542999,2.0,0.221325,2-3
PSM00091408,1980-12-15,0.0001350606302655451,-0.13422,0.0341547988,8.0,0.138494,1-8
PSM00091408,1980-12-16,0.00014312249563910837,-0.0748666003,0.12905601,7.0,0.14919899,6-7
PSM00091408,1980-12-17,0.000183600185689528,0.0909935981,0.39924601,6.0,0.409484,6-7
PSM00091408,1980-12-18,9.027227811089807e-05,0.41125399,0.26010099,5.0,0.48660299,4-5
PSM00091408,1980-12-19,7.39644963737106e-05,0.36161399,0.236553,5.0,0.43211299,4-5
PSM00091408,1980-12-20,7.96445497694638e-05,0.202455,0.31790799,6.0,0.37689999,6-7
PSM00091408,1980-12-21,0.00013333066205623064,0.292142,0.42427599,6.0,0.51512903,6-7
PSM00091408,1980-12-22,0.00013468056662531726,0.31171301,0.452833,6.0,0.549748,6-7
PSM00091408,1980-12-23,0.00012430489714211995,-0.10087,0.49854499,7.0,0.50864702,6-7
PSM00091408,1980-12-24,0.00013209081709782277,-0.35888001,0.41095799,7.0,0.54560298,6-7
PSM00091408,1980-12-25,0.0001232461514266477,-0.38262999,0.26236001,8.0,0.46393901,1-8
PSM00091408,1980-12-26,0.00010711718083395207,-0.41214001,0.0701102987,8.0,0.41806301,1-8
PSM00091408,1980-12-27,9.203604301222978e-05,-0.14127,-0.0818065032,1.0,0.163249,1-8
PSM00091408,1980-12-28,0.00017304770394424457,-0.28571001,-0.33884001,2.0,0.44321701,2-3
PSM00091408,1980-12-29,0.00012216302004187327,-0.53425997,-0.71938998,2.0,0.89607799,2-3
PSM00091408,1980-12-30,0.00011327601791865246,-0.67434001,-0.79067999,2.0,1.0391901,2-3
PSM00091408,1980-12-31,0.00014629481189071825,-0.68255001,-0.76046002,2.0,1.02185,2-3
PSM00091408,1981-01-01,0.00013966147281172992,-0.34276,-0.73729002,2.0,0.81307203,2-3
PSM00091408,1981-01-02,0.0001052778488842371,-0.0673926026,-0.85088998,2.0,0.85355502,2-3
PSM00091408,1981-01-03,0.00014266341200163985,0.229987,-0.41260001,3.0,0.47237301,2-3
PSM00091408,1981-01-04,0.00013449814840776203,0.243862,0.0198388007,5.0,0.24466801,4-5
PSM00091408,1981-01-05,0.00011188799605806733,0.43657401,0.41648901,5.0,0.603374,4-5
PSM00091408,1981-01-06,0.00013939711508399665,0.43867299,0.257388,5.0,0.50860798,4-5
PSM00091408,1981-01-10,0.00016529857014760852,0.0377968997,0.27662799,6.0,0.27919799,6-7
PSM00091408,1981-01-11,0.00010998612649978645,-0.0281742997,0.30305299,7.0,0.30436,6-7
PSM00091408,1981-01-12,0.00011836799329012178,-0.0741135031,0.67077303,7.0,0.67485499,6-7
PSM00091408,1981-01-13,0.00012991083870342692,-0.0028746,0.880422,7.0,0.880427,6-7
PSM00091408,1981-01-14,0.00014393901534699095,0.074870199,1.04475,6.0,1.04743,6-7
PSM00091408,1981-01-15,0.00014469057736475849,0.0124415997,1.27599,6.0,1.27605,6-7
PSM00091408,1981-01-16,0.00017829246803809947,-0.25483,1.51033,7.0,1.53168,6-7
PSM00091408,1981-01-17,0.00013357558391764441,-0.39021,1.67662,7.0,1.7214299,6-7
PSM00091408,1981-01-18,0.00011623825784706134,-0.45375001,1.7329201,7.0,1.79134,6-7
PSM00091408,1981-01-19,0.0001660607233896567,-0.57870001,1.59281,7.0,1.69468,6-7
PSM00091408,1981-01-20,0.0001972620343687793,-0.94817001,1.4224,7.0,1.70946,6-7
PSM00091408,1981-01-21,0.00014506722646867278,-1.14395,1.18832,7.0,1.64946,6-7
PSM00091408,1981-01-22,0.00015656806936043812,-0.89710999,0.67139101,8.0,1.12052,1-8
PSM00091408,1981-01-23,0.0002053732565762709,-0.75964999,0.16568901,8.0,0.77750897,1-8
PSM00091408,1981-01-24,0.0001323453964019646,-0.71472001,-0.0608148016,1.0,0.71730399,1-8
PSM00091408,1981-01-25,0.0001250806226669593,-0.74601001,-0.061418701,1.0,0.748537,1-8
PSM00091408,1981-01-26,0.00012093660807305877,-0.43887001,0.37137401,8.0,0.574911,1-8
PSM00091408,1981-01-27,0.00012925952206546186,-0.34246999,0.481015,7.0,0.59047598,6-7
PSM00091408,1981-01-28,0.00013698285115308701,-0.0809959024,0.51706898,7.0,0.52337497,6-7
PSM00091408,1981-01-29,0.00014416456102490517,0.173778,0.59368497,6.0,0.61859602,6-7
PSM00091408,1981-01-30,0.00014728001306162512,0.37380901,0.53136098,6.0,0.64967501,6-7
PSM00091408,1981-01-31,9.599074066670736e-05,0.0900181979,0.30783099,6.0,0.320723,6-7
PSM00091408,1981-02-01,0.00014411066626818898,0.0557533018,0.83349699,6.0,0.83535898,6-7
PSM00091408,1981-02-02,0.00014433095195239692,0.131266,1.3787,6.0,1.38494,6-7
PSM00091408,1981-02-03,0.00011360212115195151,0.00988535956,1.47905,6.0,1.47909,6-7
PSM00091408,1981-02-04,0.00013883778535136407,-0.17644,1.45996,7.0,1.47058,6-7
PSM00091408,1981-02-05,0.00012123550623451408,-0.56206,1.46784,7.0,1.57177,6-7
PSM00091408,1981-02-06,0.00018400275849448207,-0.51238,1.3479,7.0,1.442,6-7
PSM00091408,1981-02-07,0.0001247933435062089,-0.70773,0.97654599,7.0,1.20603,6-7
PSM00091408,1981-02-08,0.00011139379546339651,-0.49539,1.01999,7.0,1.13393,6-7
PSM00091408,1981-02-09,0.0001072454625561649,-0.45601001,1.13702,7.0,1.22505,6-7
PSM00091408,1981-02-10,0.0001402450360619447,-0.17084,1.12334,7.0,1.13626,6-7
PSM00091408,1981-02-11,0.0001405930730569026,0.0413018987,1.25138,6.0,1.2520601,6-7
PSM00091408,1981-02-12,0.00014927145501375506,0.211022,1.4087501,6.0,1.4244601,6-7
PSM00091408,1981-02-13,0.00012742071832676702,0.26495999,1.46336,6.0,1.48715,6-7
PSM00091408,1981-02-14,0.00013752221722888397,0.43025401,1.5118999,6.0,1.5719301,6-7
PSM00091408,1981-02-15,0.00017917243411043403,0.223695,1.4667701,6.0,1.48373,6-7
PSM00091408,1981-02-16,0.0001255702830770604,-0.10599,1.46489,7.0,1.46872,6-7
PSM00091408,1981-02-17,0.00014404221258702295,-0.40145999,1.57842,7.0,1.62867,6-7
PSM00091408,1981-02-18,0.00015958497212901387,-0.81614,1.5091,7.0,1.71566,6-7
PSM00091408,1981-02-19,0.00011638106759449906,-1.1894,1.52773,7.0,1.9361399,6-7
PSM00091408,1981-02-20,0.00016328881120275074,-1.12666,1.70502,7.0,2.0436399,6-7
PSM00091408,1981-02-21,9.948029861492229e-05,-0.95669001,1.7488199,7.0,1.9934,6-7
PSM00091408,1981-02-22,0.00015115369741282878,-0.65934998,1.74936,7.0,1.86949,6-7
PSM00091408,1981-02-23,0.00011800915843943467,-0.47670001,1.80286,7.0,1.86482,6-7
PSM00091408,1981-02-24,0.0001395073742693002,-0.16898,1.7565399,7.0,1.76465,6-7
PSM00091408,1981-02-25,0.0001198045349874744,0.0530188009,1.78861,6.0,1.7894,6-7
PSM00091408,1981-02-26,0.00013629366845303663,0.241565,1.9093,6.0,1.92452,6-7
PSM00091408,1981-02-27,0.0001651877815153893,-0.0246156994,1.86508,7.0,1.86524,6-7
PSM00091408,1981-02-28,9.577208567223564e-05,-0.39651,1.7142,7.0,1.75946,6-7
PSM00091408,1981-03-01,0.00010144159262685631,-0.75185001,1.87484,7.0,2.01998,6-7
PSM00091408,1981-03-02,0.00015530434423839697,-1.18979,1.9529901,7.0,2.28687,6-7
PSM00091408,1981-03-03,0.00014550190852715423,-1.70899,2.0025899,7.0,2.6326799,6-7
PSM00091408,1981-03-04,0.00016973992038374962,-1.95346,1.60142,8.0,2.52598,1-8
PSM00091408,1981-03-05,0.00010421043326493636,-2.1570599,1.23315,8.0,2.4846699,1-8
PSM00091408,1981-03-06,0.000138324144662063,-2.3473201,1.35926,8.0,2.7124701,1-8
PSM00091408,1981-03-07,0.00013245865263909726,-2.36515,1.51551,8.0,2.8090401,1-8
PSM00091408,1981-03-08,0.00012228165940924839,-2.2356801,1.27005,8.0,2.57125,1-8
PSM00091408,1981-03-09,0.00015507375754084132,-2.0673299,1.11215,8.0,2.3475001,1-8
PSM00091408,1981-03-10,0.00010145465827073953,-1.8576601,0.91600001,8.0,2.0712199,1-8
PSM00091408,1981-03-11,0.00011565634243555988,-1.8904099,0.62481499,8.0,1.99099,1-8
PSM00091408,1981-03-12,0.00012526368087619123,-2.0792401,0.600236,8.0,2.16415,1-8
PSM00091408,1981-03-13,0.00014800129021560034,-2.57359,0.623694,8.0,2.6480899,1-8
PSM00091408,1981-03-14,0.00014037487112948408,-2.93683,0.25226399,8.0,2.94765,1-8
PSM00091408,1981-03-15,0.00010498915396998438,-3.0385799,0.0615812019,8.0,3.0392101,1-8
PSM00091408,1981-03-16,0.00016531353473643584,-2.7950301,-0.1348,1.0,2.79828,1-8
PSM00091408,1981-03-17,0.00014677711063334304,-2.6388199,-0.41154,1.0,2.6707201,1-8
PSM00091408,1981-03-18,0.0001544855137578453,-2.59512,-1.00778,1.0,2.7839301,1-8
PSM00091408,1981-03-19,4.13714078403281e-05,-2.56358,-1.40596,1.0,2.92381,1-8
PSM00091408,1981-03-20,0.00013685435385081562,-2.4274001,-1.82013,1.0,3.0339999,1-8
PSM00091408,1981-03-21,0.00010293458260125878,-2.0980699,-1.86913,1.0,2.8099,1-8
PSM00091408,1981-03-22,0.00011296281870743124,-1.62807,-2.08955,2.0,2.6489301,2-3
PSM00091408,1981-03-23,0.0001391773909656449,-1.16278,-2.4386499,2.0,2.7016799,2-3
PSM00091408,1981-03-24,9.411088120233653e-05,-0.91303998,-2.85147,2.0,2.9940801,2-3
PSM00091408,1981-03-25,0.0001284204425921182,-0.61821002,-2.7014599,2.0,2.7712901,2-3
PSM00091408,1981-03-26,0.0001699478619888152,-0.22821,-2.8417799,2.0,2.85093,2-3
PSM00091408,1981-03-27,0.00010202443341999859,0.10018,-3.0360899,3.0,3.03774,2-3
PSM00091408,1981-03-28,0.00017104068013645962,0.54051399,-3.1234601,3.0,3.1698799,2-3
PSM00091408,1981-03-29,0.00015871928675883256,0.78038502,-2.8735499,3.0,2.9776299,2-3
PSM00091408,1981-03-30,0.00015020927885045745,0.94356,-2.66272,3.0,2.82495,2-3
PSM00091408,1981-03-31,0.0001112403747205157,1.36584,-2.5479801,3.0,2.89097,2-3
PSM00091408,1981-04-01,9.67120504593421e-05,1.7405601,-2.39395,3.0,2.95982,2-3
PSM00091408,1981-04-02,8.91716190153091e-05,2.0764201,-2.2600901,3.0,3.0691299,2-3
PSM00091408,1981-04-03,0.00018064662623078456,2.1754,-2.0556099,4.0,2.99298,4-5
PSM00091408,1981-04-04,9.932337198285477e-05,2.3432801,-1.85467,4.0,2.98844,4-5
PSM00091408,1981-04-05,0.00013364033934881207,2.6378801,-1.70723,4.0,3.1421399,4-5
PSM00091408,1981-04-06,8.933969576275228e-05,2.8187201,-1.55995,4.0,3.22159,4-5
PSM00091408,1981-04-07,0.000140616622409295,2.62729,-1.15734,4.0,2.8708999,4-5
PSM00091408,1981-04-08,0.00010725205019589602,2.1612,-0.62628001,4.0,2.2501199,4-5
PSM00091408,1981-04-09,8.422611089933202e-05,2.03297,0.170756,5.0,2.0401299,4-5
PSM00091408,1981-04-10,0.00011532719939620552,2.00688,0.56395602,5.0,2.08462,4-5
PSM00091408,1981-04-11,0.00014238605765186276,1.69293,0.92809403,5.0,1.93064,4-5
PSM00091408,1981-04-12,0.0001242118589965063,1.11288,1.18636,6.0,1.6266299,6-7
PSM00091408,1981-04-13,0.00012959868775122045,0.47894299,1.16807,6.0,1.26244,6-7
PSM00091408,1981-04-14,0.00011251962982924606,0.13668001,1.2126499,6.0,1.22033,6-7
PSM00091408,1981-04-15,0.00013123631439343803,-0.0366216004,1.15614,7.0,1.15672,6-7
PSM00091408,1981-04-16,8.596521742598131e-05,-0.22985999,1.0901999,7.0,1.11417,6-7
PSM00091408,1981-04-17,0.00013495661170839397,-0.16875,0.98869699,7.0,1.003,6-7
PSM00091408,1981-04-18,0.00013233931555393688,-0.25040001,0.92573297,7.0,0.95899999,6-7
PSM00091408,1981-04-19,0.00012317831523273823,-0.34801999,1.1442,7.0,1.19596,6-7
PSM00091408,1981-04-20,0.00019167062937263852,-0.45144999,1.24764,7.0,1.32681,6-7
PSM00091408,1981-04-21,9.144031448119531e-05,-0.25593999,1.24795,7.0,1.27393,6-7
PSM00091408,1981-04-22,8.837086665735005e-05,-0.27246001,1.0305901,7.0,1.066,6-7
PSM00091408,1981-04-23,0.00011479149544301264,-0.32133001,0.93587101,7.0,0.98949999,6-7
PSM00091408,1981-04-24,0.00010691031755940047,-0.33410001,1.00178,7.0,1.05602,6-7
PSM00091408,1981-04-25,0.00017250530172760667,-0.73369998,1.20956,7.0,1.4147,6-7
PSM00091408,1981-04-26,8.683541098758429e-05,-1.21843,1.16216,8.0,1.6838,1-8
PSM00091408,1981-04-27,0.00010045523537748478,-1.56183,0.90423799,8.0,1.8047,1-8
PSM00091408,1981-04-28,0.00012972828417472888,-1.76017,0.66568601,8.0,1.88184,1-8
PSM00091408,1981-04-29,9.125434562466856e-05,-2.0572901,0.268235,8.0,2.0747001,1-8
PSM00091408,1981-04-30,0.00011883165720294026,-2.3615799,-0.31064999,1.0,2.3819201,1-8
PSM00091408,1981-05-01,9.347447533790003e-05,-2.55003,-0.48541999,1.0,2.59582,1-8
PSM00091408,1981-05-02,8.579558165441524e-05,-2.25085,-0.72490001,1.0,2.3647001,1-8
PSM00091408,1981-05-03,9.506651892826673e-05,-1.67055,-0.83319002,1.0,1.8668,1-8
PSM00091408,1981-05-04,0.0001469702496264362,-1.63797,-1.21254,1.0,2.03794,1-8
PSM00091408,1981-05-05,0.00011221280565681828,-1.49988,-1.3249201,1.0,2.00126,1-8
PSM00091408,1981-05-06,0.00012612036395492454,-1.28396,-1.32941,2.0,1.84821,2-3
PSM00091408,1981-05-07,0.00013534162717173997,-0.88567001,-1.34662,2.0,1.61177,2-3
PSM00091408,1981-05-08,0.0001094342064402104,-0.55662,-1.48168,2.0,1.58278,2-3
PSM00091408,1981-05-09,0.00012988156086361582,-0.43529001,-1.48095,2.0,1.5436,2-3
PSM00091408,1981-05-10,0.00011565664511604636,-0.14602999,-1.60747,2.0,1.61409,2-3
PSM00091408,1981-05-11,0.00011130381919751917,0.13689101,-1.90547,3.0,1.91039,2-3
PSM00091408,1981-05-12,0.00012485175851295624,0.59108299,-1.61589,3.0,1.7206,2-3
PSM00091408,1981-05-13,0.000148840352225355,0.83810002,-1.53352,3.0,1.7475899,2-3
PSM00091408,1981-05-14,0.00013123303122134782,0.76818699,-1.59753,3.0,1.77263,2-3
PSM00091408,1981-05-15,0.00014393592855746454,0.95850998,-1.57832,3.0,1.84657,2-3
PSM00091408,1981-05-16,0.000168287629443933,1.18657,-1.3611799,3.0,1.80576,2-3
PSM00091408,1981-05-17,0.00011800649553157165,1.35816,-1.10712,4.0,1.75223,4-5
PSM00091408,1981-05-18,0.0001496381854026375,1.25826,-0.92941999,4.0,1.5642999,4-5
PSM00091408,1981-05-19,0.00012370905502205102,1.11696,-0.50462002,4.0,1.22565,4-5
PSM00091408,1981-05-20,0.00010602413069043256,1.2064101,-0.22739001,4.0,1.22765,4-5
PSM00091408,1981-05-21,0.00012817063034264298,1.3274699,0.0368955992,5.0,1.3279901,4-5
PSM00091408,1981-05-22,9.915244663102459e-05,1.09543,0.55480498,5.0,1.2279201,4-5
PSM00091408,1981-05-23,0.0001296405253621997,1.08083,0.62029302,5.0,1.2461801,4-5
PSM00091408,1981-05-24,0.00012084155223067206,0.74703699,0.23673099,5.0,0.78364903,4-5
PSM00091408,1981-05-25,9.974321808649726e-05,0.53262502,-0.0169329997,4.0,0.53289402,4-5
PSM00091408,1981-05-26,9.237847110176535e-05,0.28803399,0.20322999,5.0,0.352514,4-5
PSM00091408,1981-05-27,0.00014009188805329758,0.153438,0.244625,6.0,0.288764,6-7
PSM00091408,1981-05-28,0.00011925657595745122,0.260315,0.165154,5.0,0.308285,4-5
PSM00091408,1981-05-29,0.00018897892068374188,0.41660801,-0.0433215983,4.0,0.418854,4-5
PSM00091408,1981-05-30,0.00014571357564939212,0.32177001,0.0395545997,5.0,0.32419199,4-5
PSM00091408,1981-05-31,0.00011962645855535528,0.44469401,0.15997501,5.0,0.47259399,4-5
PSM00091408,1981-06-01,0.00011532427045735872,0.64118397,0.182734,5.0,0.66671503,4-5
PSM00091408,1981-06-02,7.470061488485196e-05,0.80617201,0.58267099,5.0,0.99469501,4-5
PSM00091408,1981-06-03,0.00013944241479026557,0.785339,0.76779902,5.0,1.09831,4-5
PSM00091408,1981-06-04,0.0001345553578812013,0.51613498,0.94008499,6.0,1.07245,6-7
PSM00091408,1981-06-05,0.00011512824595379002,0.411616,1.0466,6.0,1.12463,6-7
PSM00091408,1981-06-06,0.00015592467284578163,0.23190901,1.33248,6.0,1.35251,6-7
PSM00091408,1981-06-07,6.510226912466289e-05,0.0141209001,1.13379,6.0,1.13388,6-7
PSM00091408,1981-06-08,0.00013144641650100034,0.0137274005,1.1376801,6.0,1.13776,6-7
PSM00091408,1981-06-09,8.842355651315541e-05,0.26137099,1.02518,6.0,1.05797,6-7
PSM00091408,1981-06-10,0.00011419474101435534,0.55783802,0.940207,6.0,1.09324,6-7
PSM00091408,1981-06-11,0.00020165090406306028,0.75860399,0.92484999,6.0,1.19617,6-7
PSM00091408,1981-06-12,0.00012257179639172766,0.91704798,0.86114401,5.0,1.25799,4-5
PSM00091408,1981-06-13,0.00010598499921545514,1.14803,0.76777601,5.0,1.3811001,4-5
PSM00091408,1981-06-14,0.00014642047120655112,1.15391,0.460031,5.0,1.2422301,4-5
PSM00091408,1981-06-15,0.00014800838068759815,0.96297503,0.153218,5.0,0.975088,4-5
PSM00091408,1981-06-16,0.00011450217608063522,0.57967401,-0.20784,4.0,0.615807,4-5
PSM00091408,1981-06-17,9.518580637862363e-05,0.50459802,-0.41123,4.0,0.65094799,4-5
PSM00091408,1981-06-18,0.00016565375318779827,0.67354298,-0.39884001,4.0,0.78277397,4-5
PSM00091408,1981-06-19,0.00016905159743668953,0.912265,-0.49610999,4.0,1.03844,4-5
PSM00091408,1981-06-20,0.00019277606108351848,1.11479,-0.23551001,4.0,1.13939,4-5
PSM00091408,1981-06-21,0.00013230415126820678,1.14914,-0.0607362986,4.0,1.15074,4-5
PSM00091408,1981-06-22,0.00011870918652893962,1.19868,0.142115,5.0,1.20707,4-5
PSM00091408,1981-06-23,0.0001640065466998151,0.75300801,0.0058311699,5.0,0.75303102,4-5
PSM00091408,1981-06-24,0.0001626188422585876,0.29799199,0.0947076976,5.0,0.31268001,4-5
PSM00091408,1981-06-25,0.00013125868661595746,0.0648930967,-0.30397001,3.0,0.31082401,2-3
PSM00091408,1981-06-26,0.0001623830890205692,0.330134,-0.46155,3.0,0.56746298,2-3
